id	name	feature
vip:0000005	EBV	SNAP23
vip:0000005	EBV	SND1
vip:0000005	EBV	SNRPB2
vip:0000005	EBV	SNRPD2
vip:0000005	EBV	SNX3
vip:0000005	EBV	SNX7
vip:0000005	EBV	SOAT1
vip:0000005	EBV	SOGA2
vip:0000005	EBV	SORT1
vip:0000005	EBV	SP100
vip:0000005	EBV	SP110
vip:0000005	EBV	SPARC
vip:0000005	EBV	SPATS2L
vip:0000005	EBV	SPEN
vip:0000005	EBV	SPNS1
vip:0000005	EBV	SPTLC1
vip:0000005	EBV	SPTLC2
vip:0000005	EBV	SQRDL
vip:0000005	EBV	SRPR
vip:0000005	EBV	SRPRB
vip:0000005	EBV	SRR
vip:0000005	EBV	SRRM1
vip:0000005	EBV	SRSF3
vip:0000005	EBV	SRSF7
vip:0000005	EBV	SSBP1
vip:0000005	EBV	SSFA2
vip:0000005	EBV	STAT3
vip:0000005	EBV	STAT6
vip:0000005	EBV	STIM1
vip:0000005	EBV	STMN1
vip:0000005	EBV	STOM
vip:0000005	EBV	STOML2
vip:0000005	EBV	STT3A
vip:0000005	EBV	STUB1
vip:0000005	EBV	STX10
vip:0000005	EBV	STX12
vip:0000005	EBV	STX4
vip:0000005	EBV	STX7
vip:0000005	EBV	SURF1
vip:0000005	EBV	SYK
vip:0000005	EBV	SYT11
vip:0000005	EBV	TAF6L
vip:0000005	EBV	TAP1
vip:0000005	EBV	TAP2
vip:0000005	EBV	TAPBP
vip:0000005	EBV	TBC1D15
vip:0000005	EBV	TBC1D17
vip:0000005	EBV	TBL2
vip:0000005	EBV	TBXAS1
vip:0000005	EBV	TCF4
vip:0000005	EBV	TCP11L1
vip:0000005	EBV	TECR
vip:0000005	EBV	TERF2
vip:0000005	EBV	TERF2IP
vip:0000005	EBV	TGFBI
vip:0000005	EBV	TGFBR2
vip:0000005	EBV	TGIF2-C20orf24
vip:0000005	EBV	TIMELESS
vip:0000005	EBV	TIMM13
vip:0000005	EBV	TIMM50
vip:0000005	EBV	TM4SF4
vip:0000005	EBV	TM9SF1
vip:0000005	EBV	TM9SF2
vip:0000005	EBV	TM9SF3
vip:0000005	EBV	TMCO4
vip:0000005	EBV	TMED10
vip:0000005	EBV	TMED9
vip:0000005	EBV	TMEM134
vip:0000005	EBV	TMEM161A
vip:0000005	EBV	TMEM165
vip:0000005	EBV	TMEM175
vip:0000005	EBV	TMEM200A
vip:0000005	EBV	TMEM30A
vip:0000005	EBV	TMEM33
vip:0000005	EBV	TMEM43
vip:0000005	EBV	TMEM55A
vip:0000005	EBV	TMEM55B
vip:0000005	EBV	TMEM59
vip:0000005	EBV	TMPO
vip:0000005	EBV	TMX1
vip:0000005	EBV	TMX3
vip:0000005	EBV	TNFAIP3
vip:0000005	EBV	TNFRSF10B
vip:0000005	EBV	TNFRSF10D
vip:0000005	EBV	TNIK
vip:0000005	EBV	TNKS1BP1
vip:0000005	EBV	TNKS2
vip:0000005	EBV	TNS3
vip:0000005	EBV	TOLLIP
vip:0000005	EBV	TOR1AIP1
vip:0000005	EBV	TOR1AIP2
vip:0000005	EBV	TOR4A
vip:0000005	EBV	TP53BP1
vip:0000005	EBV	TP53I11
vip:0000005	EBV	TP63
vip:0000005	EBV	TPM2
vip:0000005	EBV	TPP1
vip:0000005	EBV	TRAF1
vip:0000005	EBV	TRAF3
vip:0000005	EBV	TRAF6
vip:0000005	EBV	TRAFD1
vip:0000005	EBV	TRAM1
vip:0000005	EBV	TRIM28
vip:0000005	EBV	TRIM32
vip:0000005	EBV	TRIM65
vip:0000005	EBV	TRIO
vip:0000005	EBV	TRPV2
vip:0000005	EBV	TSHZ3
vip:0000005	EBV	TSPAN1
vip:0000005	EBV	TTC38
vip:0000005	EBV	TUBA1B
vip:0000005	EBV	TUBB
vip:0000005	EBV	TUBGCP6
vip:0000005	EBV	TYK2
vip:0000005	EBV	UBAC2
vip:0000005	EBV	UBASH3B
vip:0000005	EBV	UBE2I
vip:0000005	EBV	UBN1
vip:0000005	EBV	UCHL5
vip:0000005	EBV	UCKL1
vip:0000005	EBV	UGCG
vip:0000005	EBV	UGGT2
vip:0000005	EBV	UNC93B1
vip:0000005	EBV	UPF1
vip:0000005	EBV	USMG5
vip:0000005	EBV	USO1
vip:0000005	EBV	USP47
vip:0000005	EBV	USP7
vip:0000005	EBV	VAMP5
vip:0000005	EBV	VAMP8
vip:0000005	EBV	VARS
vip:0000005	EBV	VAT1
vip:0000005	EBV	VDR
vip:0000005	EBV	VEZT
vip:0000005	EBV	VKORC1
vip:0000005	EBV	VRK2
vip:0000005	EBV	VWA8
vip:0000005	EBV	WAPAL
vip:0000005	EBV	WDR77
vip:0000005	EBV	WLS
vip:0000005	EBV	WNT5A
vip:0000005	EBV	WWOX
vip:0000005	EBV	WWP2
vip:0000005	EBV	XPC
vip:0000005	EBV	XPO7
vip:0000005	EBV	XPOT
vip:0000005	EBV	YEATS2
vip:0000005	EBV	YPEL5
vip:0000005	EBV	YWHAH
vip:0000005	EBV	ZDHHC17
vip:0000005	EBV	ZEB1
vip:0000005	EBV	ZEB2
vip:0000005	EBV	ZFPL1
vip:0000005	EBV	ZMYND11
vip:0000005	EBV	ZNF148
vip:0000005	EBV	ZNF350
vip:0000005	EBV	ZW10
vip:0000006	HBV	ACAT1
vip:0000006	HBV	AICDA
vip:0000006	HBV	AIFM2
vip:0000006	HBV	AIP
vip:0000006	HBV	AK4
vip:0000006	HBV	AKT1
vip:0000006	HBV	ALB
vip:0000006	HBV	ALDH18A1
vip:0000006	HBV	ALDOB
vip:0000006	HBV	ANXA5
vip:0000006	HBV	AOC1
vip:0000006	HBV	AP1G2
vip:0000006	HBV	APC
vip:0000006	HBV	APOBEC1
vip:0000006	HBV	APRT
vip:0000006	HBV	ARL8B
vip:0000006	HBV	ARMC4
vip:0000006	HBV	ASGR1
vip:0000006	HBV	ATF2
vip:0000006	HBV	ATF3
vip:0000006	HBV	ATP5A1
vip:0000006	HBV	ATP5C1
vip:0000006	HBV	ATP5F1
vip:0000006	HBV	ATP5O
vip:0000006	HBV	BCL2L1
vip:0000006	HBV	BIRC3
vip:0000006	HBV	BUB1B
vip:0000006	HBV	CBR1
vip:0000006	HBV	CD59
vip:0000006	HBV	CDC37
vip:0000006	HBV	CDK2
vip:0000006	HBV	CDK5RAP3
vip:0000006	HBV	CEBPG
vip:0000006	HBV	CFL1
vip:0000006	HBV	CFLAR
vip:0000006	HBV	CLTC
vip:0000006	HBV	COPG1
vip:0000006	HBV	COPS3
vip:0000006	HBV	COPS4
vip:0000006	HBV	CPD
vip:0000006	HBV	CPS1
vip:0000006	HBV	CREB1
vip:0000006	HBV	CRTC1
vip:0000006	HBV	CUL4A
vip:0000006	HBV	DAP3
vip:0000006	HBV	DDB1
vip:0000006	HBV	DDB2
vip:0000006	HBV	DIS3
vip:0000006	HBV	DMGDH
vip:0000006	HBV	DNAJA3
vip:0000006	HBV	DNAJB4
vip:0000006	HBV	DNMT1
vip:0000006	HBV	DNMT3A
vip:0000006	HBV	DUS1L
vip:0000006	HBV	DZIP3
vip:0000006	HBV	ECHS1
vip:0000006	HBV	ECSIT
vip:0000006	HBV	EEF1A1
vip:0000006	HBV	EFEMP1
vip:0000006	HBV	EIF4E
vip:0000006	HBV	EREG
vip:0000006	HBV	ETFB
vip:0000006	HBV	FAF2
vip:0000006	HBV	FBXW4
vip:0000006	HBV	FGG
vip:0000006	HBV	FN1
vip:0000006	HBV	FOXA2
vip:0000006	HBV	FOXA3
vip:0000006	HBV	FOXO1
vip:0000006	HBV	FTL
vip:0000006	HBV	GAA
vip:0000006	HBV	GAPDHS
vip:0000006	HBV	GIPC1
vip:0000006	HBV	GLI1
vip:0000006	HBV	GLRX3
vip:0000006	HBV	GMPPB
vip:0000006	HBV	GNAI3
vip:0000006	HBV	GNB5
vip:0000006	HBV	GPC5
vip:0000006	HBV	GTF2F2
vip:0000006	HBV	GZMH
vip:0000006	HBV	HAP1
vip:0000006	HBV	HNF1A
vip:0000006	HBV	HNF1B
vip:0000006	HBV	HPN
vip:0000006	HBV	HSPA1A
vip:0000006	HBV	HSPA2
vip:0000006	HBV	HSPA4
vip:0000006	HBV	HSPA5
vip:0000006	HBV	IDH3A
vip:0000006	HBV	IL1RAP
vip:0000006	HBV	ILF2
vip:0000006	HBV	JPH4
vip:0000006	HBV	JUP
vip:0000006	HBV	KIAA1429
vip:0000006	HBV	KLF15
vip:0000006	HBV	L3MBTL3
vip:0000006	HBV	LAMTOR5
vip:0000006	HBV	LANCL1
vip:0000006	HBV	LARS
vip:0000006	HBV	LSM12
vip:0000006	HBV	MAFG
vip:0000006	HBV	MAP3K1
vip:0000006	HBV	MARS
vip:0000006	HBV	METTL7A
vip:0000006	HBV	MFN1
vip:0000006	HBV	MRPS18A
vip:0000006	HBV	MTA1
vip:0000006	HBV	MTHFD1
vip:0000006	HBV	MX1
vip:0000006	HBV	MYBL1
vip:0000006	HBV	NACA
vip:0000006	HBV	NCOA3
vip:0000006	HBV	NCOA6
vip:0000006	HBV	NDUFS8
vip:0000006	HBV	NEFM
vip:0000006	HBV	NFIL3
vip:0000006	HBV	NFKBID
vip:0000006	HBV	NR1H3
vip:0000006	HBV	NR1I2
vip:0000006	HBV	NR2C2
vip:0000006	HBV	NR5A2
vip:0000006	HBV	NRF1
vip:0000006	HBV	NUP155
vip:0000006	HBV	PARP1
vip:0000006	HBV	PFKP
vip:0000006	HBV	PHGDH
vip:0000006	HBV	PIN1
vip:0000006	HBV	PLOD1
vip:0000006	HBV	POLR2E
vip:0000006	HBV	PON2
vip:0000006	HBV	PPARA
vip:0000006	HBV	PPARG
vip:0000006	HBV	PPARGC1A
vip:0000006	HBV	PPIA
vip:0000006	HBV	PRDX5
vip:0000006	HBV	PRMT1
vip:0000006	HBV	PROX1
vip:0000006	HBV	PSMA7
vip:0000006	HBV	PSMC1
vip:0000006	HBV	PSMD9
vip:0000006	HBV	PTGES
vip:0000006	HBV	PYCR1
vip:0000006	HBV	QPCTL
vip:0000006	HBV	RAB8A
vip:0000006	HBV	RBCK1
vip:0000006	HBV	RFC2
vip:0000006	HBV	RFC3
vip:0000006	HBV	RFC4
vip:0000006	HBV	RHOG
vip:0000006	HBV	RIPK2
vip:0000006	HBV	RPL7
vip:0000006	HBV	RPS12
vip:0000006	HBV	RSF1
vip:0000006	HBV	RUVBL1
vip:0000006	HBV	SAR1B
vip:0000006	HBV	SDF2
vip:0000006	HBV	SF3B3
vip:0000006	HBV	SFXN1
vip:0000006	HBV	SHMT2
vip:0000006	HBV	SHROOM3
vip:0000006	HBV	SIAH1
vip:0000006	HBV	SIRT1
vip:0000006	HBV	SKP2
vip:0000006	HBV	SLC10A1
vip:0000006	HBV	SMAD9
vip:0000006	HBV	SMARCE1
vip:0000006	HBV	SON
vip:0000006	HBV	SORBS3
vip:0000006	HBV	SRPK2
vip:0000006	HBV	SSR2
vip:0000006	HBV	SSR3
vip:0000006	HBV	TACC1
vip:0000006	HBV	TARS2
vip:0000006	HBV	TBC1D4
vip:0000006	HBV	TDP2
vip:0000006	HBV	TET2
vip:0000006	HBV	TFB2M
vip:0000006	HBV	TSPO
vip:0000006	HBV	TXLNA
vip:0000006	HBV	UBXN1
vip:0000006	HBV	UGDH
vip:0000006	HBV	UGGT1
vip:0000006	HBV	UGP2
vip:0000006	HBV	UHRF2
vip:0000006	HBV	UMPS
vip:0000006	HBV	UNG
vip:0000006	HBV	USP37
vip:0000006	HBV	VCP
vip:0000006	HBV	VDAC3
vip:0000006	HBV	YWHAQ
vip:0000006	HBV	ZC3H18
vip:0000006	HBV	ZNF606
vip:0000007	HCMV	ABI2
vip:0000007	HCMV	ACTA2
vip:0000007	HCMV	ACTG2
vip:0000007	HCMV	ANKRD17
vip:0000007	HCMV	ATAD3A
vip:0000007	HCMV	ATP1B1
vip:0000007	HCMV	BAX
vip:0000007	HCMV	BCLAF1
vip:0000007	HCMV	BICD1
vip:0000007	HCMV	BUB3
vip:0000007	HCMV	CCL14
vip:0000007	HCMV	CCR4
vip:0000007	HCMV	CCR7
vip:0000007	HCMV	CD14
vip:0000007	HCMV	CD200R1
vip:0000007	HCMV	CHAF1A
vip:0000007	HCMV	CSNK2B
vip:0000007	HCMV	CX3CL1
vip:0000007	HCMV	DDX28
vip:0000007	HCMV	DDX39A
vip:0000007	HCMV	DDX39B
vip:0000007	HCMV	DNAJB6
vip:0000007	HCMV	GADD45A
vip:0000007	HCMV	GATA2
vip:0000007	HCMV	GDI2
vip:0000007	HCMV	GZMM
vip:0000007	HCMV	HDAC3
vip:0000007	HCMV	IL10RA
vip:0000007	HCMV	MCM3
vip:0000007	HCMV	MICA
vip:0000007	HCMV	MICB
vip:0000007	HCMV	MPO
vip:0000007	HCMV	MTA2
vip:0000007	HCMV	MYO9A
vip:0000007	HCMV	NCR3
vip:0000007	HCMV	NEFH
vip:0000007	HCMV	PDGFRA
vip:0000007	HCMV	PDX1
vip:0000007	HCMV	PSMD4
vip:0000007	HCMV	PYHIN1
vip:0000007	HCMV	RAB10
vip:0000007	HCMV	RAB11FIP4
vip:0000007	HCMV	RAB27A
vip:0000007	HCMV	RIPK1
vip:0000007	HCMV	RIPK3
vip:0000007	HCMV	RPL17
vip:0000007	HCMV	RPS17L
vip:0000007	HCMV	RPS27L
vip:0000007	HCMV	SATB1
vip:0000007	HCMV	SMARCB1
vip:0000007	HCMV	SNAPIN
vip:0000007	HCMV	SP100
vip:0000007	HCMV	STAT2
vip:0000007	HCMV	SUPT6H
vip:0000007	HCMV	SUZ12
vip:0000007	HCMV	TAF12
vip:0000007	HCMV	TMEM129
vip:0000007	HCMV	TRAF6
vip:0000007	HCMV	TRIM23
vip:0000007	HCMV	TSC1
vip:0000007	HCMV	TSC2
vip:0000007	HCMV	TUBA1A
vip:0000007	HCMV	TUBA1C
vip:0000007	HCMV	TUBB
vip:0000007	HCMV	ULBP1
vip:0000007	HCMV	ULBP2
vip:0000007	HCMV	ULBP3
vip:0000007	HCMV	USP54
vip:0000008	HCV	AASDHPPT
vip:0000008	HCV	ABCD3
vip:0000008	HCV	ACP1
vip:0000008	HCV	ACSL3
vip:0000008	HCV	ACTBL2
vip:0000008	HCV	ACTG1
vip:0000008	HCV	ACY3
vip:0000008	HCV	AIMP1
vip:0000008	HCV	AKAP8L
vip:0000008	HCV	ALDH18A1
vip:0000008	HCV	ANKRD28
vip:0000008	HCV	ANXA2
vip:0000008	HCV	AP2M1
vip:0000008	HCV	APOA1
vip:0000008	HCV	APOA2
vip:0000008	HCV	APOB
vip:0000008	HCV	APOC1
vip:0000008	HCV	ARAP1
vip:0000008	HCV	ARFGAP1
vip:0000008	HCV	ARL8B
vip:0000008	HCV	ATF6
vip:0000008	HCV	ATF6B
vip:0000008	HCV	ATG5
vip:0000008	HCV	ATP2A2
vip:0000008	HCV	ATP2C1
vip:0000008	HCV	ATP5A1
vip:0000008	HCV	ATP5B
vip:0000008	HCV	ATP6V1A
vip:0000008	HCV	ATXN10
vip:0000008	HCV	BAG6
vip:0000008	HCV	BASP1
vip:0000008	HCV	BAX
vip:0000008	HCV	BCKDK
vip:0000008	HCV	BIN1
vip:0000008	HCV	BYSL
vip:0000008	HCV	BZW2
vip:0000008	HCV	C11orf84
vip:0000008	HCV	C1QBP
vip:0000008	HCV	C7orf55-LUC7L2
vip:0000008	HCV	CACYBP
vip:0000008	HCV	CALU
vip:0000008	HCV	CAPZA1
vip:0000008	HCV	CAV2
vip:0000008	HCV	CCDC86
vip:0000008	HCV	CCDC88A
vip:0000008	HCV	CCNA2
vip:0000008	HCV	CCT2
vip:0000008	HCV	CCT4
vip:0000008	HCV	CCT5
vip:0000008	HCV	CCT7
vip:0000008	HCV	CCT8
vip:0000008	HCV	CD81
vip:0000008	HCV	CD93
vip:0000008	HCV	CEP85
vip:0000008	HCV	CFL1
vip:0000008	HCV	CHCHD2
vip:0000008	HCV	CHCHD3
vip:0000008	HCV	CIDEB
vip:0000008	HCV	CINP
vip:0000008	HCV	CKAP4
vip:0000008	HCV	CKB
vip:0000008	HCV	CLASP2
vip:0000008	HCV	CLDN1
vip:0000008	HCV	CLDN9
vip:0000008	HCV	CLEC16A
vip:0000008	HCV	CLEC4G
vip:0000008	HCV	CLNS1A
vip:0000008	HCV	CLTC
vip:0000008	HCV	COG1
vip:0000008	HCV	COG3
vip:0000008	HCV	COG5
vip:0000008	HCV	COG8
vip:0000008	HCV	COPB1
vip:0000008	HCV	CRABP1
vip:0000008	HCV	CREB3
vip:0000008	HCV	CSE1L
vip:0000008	HCV	CSNK1A1
vip:0000008	HCV	CTNNB1
vip:0000008	HCV	CWF19L2
vip:0000008	HCV	CYB5B
vip:0000008	HCV	CYC1
vip:0000008	HCV	DCD
vip:0000008	HCV	DCTN2
vip:0000008	HCV	DDB1
vip:0000008	HCV	DDOST
vip:0000008	HCV	DDX5
vip:0000008	HCV	DERL2
vip:0000008	HCV	DGAT1
vip:0000008	HCV	DHCR7
vip:0000008	HCV	DHX30
vip:0000008	HCV	DNAJA2
vip:0000008	HCV	DNAJB4
vip:0000008	HCV	DNAJC7
vip:0000008	HCV	DOCK9
vip:0000008	HCV	DSP
vip:0000008	HCV	EDEM1
vip:0000008	HCV	EEF1B2
vip:0000008	HCV	EFTUD2
vip:0000008	HCV	EI24
vip:0000008	HCV	EIF2A
vip:0000008	HCV	EIF2AK3
vip:0000008	HCV	EIF2B3
vip:0000008	HCV	EIF2S1
vip:0000008	HCV	EIF3A
vip:0000008	HCV	EIF3B
vip:0000008	HCV	EIF3C
vip:0000008	HCV	EIF3CL
vip:0000008	HCV	EIF3F
vip:0000008	HCV	EIF3I
vip:0000008	HCV	EIF4A2
vip:0000008	HCV	EIF4ENIF1
vip:0000008	HCV	EMC8
vip:0000008	HCV	ENO1
vip:0000008	HCV	EP300
vip:0000008	HCV	ERC1
vip:0000008	HCV	ERH
vip:0000008	HCV	ERLIN1
vip:0000008	HCV	ERMP1
vip:0000008	HCV	ESR1
vip:0000008	HCV	EWSR1
vip:0000008	HCV	EXOC7
vip:0000008	HCV	FAM192A
vip:0000008	HCV	FAM213A
vip:0000008	HCV	FAS
vip:0000008	HCV	FASN
vip:0000008	HCV	FBXL2
vip:0000008	HCV	FBXL20
vip:0000008	HCV	FGB
vip:0000008	HCV	FHOD1
vip:0000008	HCV	FKBP7
vip:0000008	HCV	FKBP8
vip:0000008	HCV	FNDC3B
vip:0000008	HCV	FRS3
vip:0000008	HCV	FXR2
vip:0000008	HCV	GAB1
vip:0000008	HCV	GART
vip:0000008	HCV	GBP2
vip:0000008	HCV	GBP7
vip:0000008	HCV	GCSH
vip:0000008	HCV	GGCX
vip:0000008	HCV	GLRX3
vip:0000008	HCV	GNAI3
vip:0000008	HCV	GNG5
vip:0000008	HCV	GNL3
vip:0000008	HCV	GOLGA2
vip:0000008	HCV	GOLGA3
vip:0000008	HCV	GP6
vip:0000008	HCV	GPX8
vip:0000008	HCV	GRB2
vip:0000008	HCV	GSK3A
vip:0000008	HCV	GSK3B
vip:0000008	HCV	H2AFJ
vip:0000008	HCV	HADHA
vip:0000008	HCV	HIST1H1D
vip:0000008	HCV	HIST1H2AC
vip:0000008	HCV	HIST1H2AD
vip:0000008	HCV	HIST2H2AA4
vip:0000008	HCV	HIST2H2AC
vip:0000008	HCV	HIST3H2A
vip:0000008	HCV	HIST3H2BB
vip:0000008	HCV	HLA-A
vip:0000008	HCV	HMOX2
vip:0000008	HCV	HNRNPA1L2
vip:0000008	HCV	HNRNPH1
vip:0000008	HCV	HNRNPH3
vip:0000008	HCV	HRNR
vip:0000008	HCV	HSD17B12
vip:0000008	HCV	HSPA1A
vip:0000008	HCV	HSPA1B
vip:0000008	HCV	HSPB1
vip:0000008	HCV	HSPE1
vip:0000008	HCV	ICAM3
vip:0000008	HCV	IFT88
vip:0000008	HCV	IGF2BP1
vip:0000008	HCV	IKBKE
vip:0000008	HCV	IMP3
vip:0000008	HCV	IPO4
vip:0000008	HCV	IPO8
vip:0000008	HCV	IPO9
vip:0000008	HCV	JAK2
vip:0000008	HCV	KCTD17
vip:0000008	HCV	KCTD2
vip:0000008	HCV	KIF11
vip:0000008	HCV	KRT1
vip:0000008	HCV	KRT10
vip:0000008	HCV	KRT14
vip:0000008	HCV	KRT16
vip:0000008	HCV	KRT17
vip:0000008	HCV	KRT19
vip:0000008	HCV	KRT2
vip:0000008	HCV	KRT5
vip:0000008	HCV	KRT6A
vip:0000008	HCV	KRT8
vip:0000008	HCV	KRT9
vip:0000008	HCV	LACRT
vip:0000008	HCV	LATS1
vip:0000008	HCV	LATS2
vip:0000008	HCV	LBR
vip:0000008	HCV	LCN1
vip:0000008	HCV	LETM1
vip:0000008	HCV	LMF2
vip:0000008	HCV	LPCAT1
vip:0000008	HCV	LPL
vip:0000008	HCV	LRRC59
vip:0000008	HCV	LTBR
vip:0000008	HCV	LTV1
vip:0000008	HCV	MAP3K11
vip:0000008	HCV	MAP3K7
vip:0000008	HCV	MAPK12
vip:0000008	HCV	MAPKAPK3
vip:0000008	HCV	MARCKSL1
vip:0000008	HCV	MARS
vip:0000008	HCV	MAVS
vip:0000008	HCV	MCL1
vip:0000008	HCV	MIF
vip:0000008	HCV	MOB1A
vip:0000008	HCV	MOB1B
vip:0000008	HCV	MOGS
vip:0000008	HCV	MRFAP1
vip:0000008	HCV	MRPL22
vip:0000008	HCV	MRPS18C
vip:0000008	HCV	MRS2
vip:0000008	HCV	MSI2
vip:0000008	HCV	MSR1
vip:0000008	HCV	MTCH2
vip:0000008	HCV	MYBBP1A
vip:0000008	HCV	MYCBP
vip:0000008	HCV	MYD88
vip:0000008	HCV	MYL6
vip:0000008	HCV	MYL6B
vip:0000008	HCV	NAP1L4
vip:0000008	HCV	NBN
vip:0000008	HCV	NPC1L1
vip:0000008	HCV	NPM1
vip:0000008	HCV	NT5C
vip:0000008	HCV	OAT
vip:0000008	HCV	OCLN
vip:0000008	HCV	OSBP
vip:0000008	HCV	OTUD4
vip:0000008	HCV	PABPC4
vip:0000008	HCV	PC
vip:0000008	HCV	PCBP2
vip:0000008	HCV	PCM1
vip:0000008	HCV	PCNXL4
vip:0000008	HCV	PDPK1
vip:0000008	HCV	PEF1
vip:0000008	HCV	PEG10
vip:0000008	HCV	PFDN2
vip:0000008	HCV	PFDN5
vip:0000008	HCV	PFKFB3
vip:0000008	HCV	PGAM5
vip:0000008	HCV	PGRMC2
vip:0000008	HCV	PHGDH
vip:0000008	HCV	PI4KA
vip:0000008	HCV	PIGS
vip:0000008	HCV	PIK3C3
vip:0000008	HCV	PIK3CB
vip:0000008	HCV	PITX1
vip:0000008	HCV	PKM
vip:0000008	HCV	PKN2
vip:0000008	HCV	PLA2G4C
vip:0000008	HCV	PLEKHG2
vip:0000008	HCV	PLIN3
vip:0000008	HCV	PLK1
vip:0000008	HCV	PML
vip:0000008	HCV	PPARA
vip:0000008	HCV	PPIB
vip:0000008	HCV	PPM1B
vip:0000008	HCV	PPM1G
vip:0000008	HCV	PPP1R13L
vip:0000008	HCV	PPP2CB
vip:0000008	HCV	PPP2R4
vip:0000008	HCV	PRKDC
vip:0000008	HCV	PRPF19
vip:0000008	HCV	PRPF31
vip:0000008	HCV	PRR4
vip:0000008	HCV	PRSS1
vip:0000008	HCV	PSMA3
vip:0000008	HCV	PSMA4
vip:0000008	HCV	PSMA5
vip:0000008	HCV	PSMB8
vip:0000008	HCV	PSMB9
vip:0000008	HCV	PSMC2
vip:0000008	HCV	PSMC4
vip:0000008	HCV	PSMD1
vip:0000008	HCV	PSMD11
vip:0000008	HCV	PSMD13
vip:0000008	HCV	PSMD3
vip:0000008	HCV	PSMD6
vip:0000008	HCV	PSMD7
vip:0000008	HCV	PSME2
vip:0000008	HCV	PTBP1
vip:0000008	HCV	PTCD1
vip:0000008	HCV	PTPLAD1
vip:0000008	HCV	PTPN2
vip:0000008	HCV	QKI
vip:0000008	HCV	RAB18
vip:0000008	HCV	RAB5A
vip:0000008	HCV	RAB5C
vip:0000008	HCV	RACGAP1
vip:0000008	HCV	RANBP1
vip:0000008	HCV	RASAL2
vip:0000008	HCV	REEP5
vip:0000008	HCV	RIOK1
vip:0000008	HCV	RNF219
vip:0000008	HCV	ROCK1
vip:0000008	HCV	RPL10A
vip:0000008	HCV	RPL13
vip:0000008	HCV	RPL13A
vip:0000008	HCV	RPL14
vip:0000008	HCV	RPL15
vip:0000008	HCV	RPL18A
vip:0000008	HCV	RPL19
vip:0000008	HCV	RPL21
vip:0000008	HCV	RPL22
vip:0000008	HCV	RPL23
vip:0000008	HCV	RPL23A
vip:0000008	HCV	RPL26
vip:0000008	HCV	RPL27
vip:0000008	HCV	RPL27A
vip:0000008	HCV	RPL28
vip:0000008	HCV	RPL29
vip:0000008	HCV	RPL3
vip:0000008	HCV	RPL30
vip:0000008	HCV	RPL31
vip:0000008	HCV	RPL32
vip:0000008	HCV	RPL34
vip:0000008	HCV	RPL35
vip:0000008	HCV	RPL35A
vip:0000008	HCV	RPL36
vip:0000008	HCV	RPL37A
vip:0000008	HCV	RPL38
vip:0000008	HCV	RPL5
vip:0000008	HCV	RPL7
vip:0000008	HCV	RPL7A
vip:0000008	HCV	RPL8
vip:0000008	HCV	RPLP0
vip:0000008	HCV	RPLP1
vip:0000008	HCV	RPLP2
vip:0000008	HCV	RPP14
vip:0000008	HCV	RPS11
vip:0000008	HCV	RPS12
vip:0000008	HCV	RPS14
vip:0000008	HCV	RPS15
vip:0000008	HCV	RPS15A
vip:0000008	HCV	RPS16
vip:0000008	HCV	RPS17L
vip:0000008	HCV	RPS18
vip:0000008	HCV	RPS20
vip:0000008	HCV	RPS21
vip:0000008	HCV	RPS24
vip:0000008	HCV	RPS26
vip:0000008	HCV	RPS27
vip:0000008	HCV	RPS27A
vip:0000008	HCV	RPS29
vip:0000008	HCV	RPS3
vip:0000008	HCV	RPS3A
vip:0000008	HCV	RPS5
vip:0000008	HCV	RPS7
vip:0000008	HCV	RPS9
vip:0000008	HCV	RRP1
vip:0000008	HCV	RRP12
vip:0000008	HCV	RSF1
vip:0000008	HCV	RTN1
vip:0000008	HCV	RTN3
vip:0000008	HCV	RUVBL1
vip:0000008	HCV	RXRA
vip:0000008	HCV	SAA1
vip:0000008	HCV	SAAL1
vip:0000008	HCV	SACM1L
vip:0000008	HCV	SCAMP3
vip:0000008	HCV	SCARB1
vip:0000008	HCV	SCARF1
vip:0000008	HCV	SCCPDH
vip:0000008	HCV	SDC1
vip:0000008	HCV	SEC61B
vip:0000008	HCV	SEC63
vip:0000008	HCV	SERBP1
vip:0000008	HCV	SERPINF2
vip:0000008	HCV	SF3B1
vip:0000008	HCV	SF3B3
vip:0000008	HCV	SHARPIN
vip:0000008	HCV	SLC16A1
vip:0000008	HCV	SLC22A7
vip:0000008	HCV	SLC25A12
vip:0000008	HCV	SLC25A24
vip:0000008	HCV	SLC25A3
vip:0000008	HCV	SMAD3
vip:0000008	HCV	SMC4
vip:0000008	HCV	SMN1
vip:0000008	HCV	SMN2
vip:0000008	HCV	SMURF2
vip:0000008	HCV	SMYD3
vip:0000008	HCV	SNRPD1
vip:0000008	HCV	SNRPD2
vip:0000008	HCV	SNRPD3
vip:0000008	HCV	SNRPN
vip:0000008	HCV	SORBS2
vip:0000008	HCV	SP110
vip:0000008	HCV	SPCS1
vip:0000008	HCV	SPIN1
vip:0000008	HCV	SPNS1
vip:0000008	HCV	SPTAN1
vip:0000008	HCV	SPTLC1
vip:0000008	HCV	SRC
vip:0000008	HCV	SRCAP
vip:0000008	HCV	SRP9
vip:0000008	HCV	SSB
vip:0000008	HCV	SSBP1
vip:0000008	HCV	SSR3
vip:0000008	HCV	STRAP
vip:0000008	HCV	STX18
vip:0000008	HCV	STXBP3
